item_id,projection_virtue_axis
justice_test_001080,248.13792222597476
justice_test_001134,-81.54720935547607
justice_test_001159,423.8969705865163
justice_test_001247,150.49832225482646
justice_test_001270,566.0269793956097
justice_test_001281,127.70636610987026
justice_test_001292,20.813148524323196
justice_test_001293,105.13974538921525
justice_test_001381,168.65054601075803
justice_test_001422,45.843797186609436
justice_test_001502,336.1329641161449
justice_test_001539,-65.327982875104
justice_test_001688,358.1528959210316
justice_test_001724,-65.26241605350128
justice_test_001743,-58.22313493232491
justice_test_001790,427.1474518733037
justice_test_001886,183.18771642895513
justice_test_002039,-45.948855407947576
justice_test_002059,9.890732528834633
justice_test_002142,-121.11475210751576
justice_test_002189,795.1868123045672
justice_test_002196,-203.1848241634059
justice_test_002270,90.69328864711383
justice_test_002286,391.19741759804174
justice_test_002293,479.7263041310548
justice_test_002296,24.275805971122054
justice_test_002313,-627.3501383095937
justice_test_002390,45.15377808023891
justice_test_002418,452.42370187281426
justice_test_002448,295.65442488099075
justice_test_002451,168.0528081324121
justice_test_002465,290.9552137568644
justice_test_002503,150.37297588277602
justice_test_002524,416.7952710409322
justice_test_002647,277.8494539193846
