item_id,primary_trait,source_split,PC1,PC2,PC3,PC4
synthetic_compassion_013_violated,compassion,synthetic,-0.351445,-0.078263,0.464538,-0.097515
synthetic_compassion_014_upheld,compassion,synthetic,-2.882738,1.986629,-0.342855,0.109053
synthetic_compassion_014_violated,compassion,synthetic,-0.479212,0.658013,-0.469556,0.056958
synthetic_compassion_015_upheld,compassion,synthetic,1.250922,-0.924563,-0.383016,-0.012359
synthetic_compassion_015_violated,compassion,synthetic,-0.229721,-0.395346,0.143535,-0.075496
synthetic_compassion_016_upheld,compassion,synthetic,0.945526,-0.589041,-0.115239,0.214940
synthetic_compassion_016_violated,compassion,synthetic,-0.598305,0.353681,-0.386076,-0.042866
synthetic_compassion_017_upheld,compassion,synthetic,-1.221398,1.054825,0.568293,0.139295
synthetic_compassion_017_violated,compassion,synthetic,-4.323250,-2.556966,1.804547,0.121471
synthetic_compassion_018_upheld,compassion,synthetic,0.500606,-0.119826,-0.299210,0.124287
synthetic_compassion_018_violated,compassion,synthetic,0.843345,-2.668834,0.107038,0.057423
synthetic_compassion_019_upheld,compassion,synthetic,-0.528514,0.913899,-0.146602,0.158470
synthetic_compassion_019_violated,compassion,synthetic,0.185993,-0.674302,-0.368506,0.094385
synthetic_compassion_020_upheld,compassion,synthetic,-0.431183,-0.778840,-0.030256,0.229312
synthetic_compassion_020_violated,compassion,synthetic,-2.352698,-1.349908,-0.296088,0.044385
synthetic_fairness_001_upheld,fairness,synthetic,2.907710,0.590390,-0.114342,0.210793
synthetic_fairness_001_violated,fairness,synthetic,-0.469367,1.512907,-0.126669,0.037754
synthetic_fairness_002_upheld,fairness,synthetic,4.404767,0.425448,0.052450,0.021948
synthetic_fairness_002_violated,fairness,synthetic,0.553591,-1.518838,-0.552749,-0.052101
synthetic_fairness_003_upheld,fairness,synthetic,0.992580,1.293758,-0.270909,0.079341
synthetic_fairness_003_violated,fairness,synthetic,-1.245799,-0.194067,-0.107810,-0.178429
synthetic_fairness_004_upheld,fairness,synthetic,0.702242,2.203378,-0.212363,0.029881
synthetic_fairness_004_violated,fairness,synthetic,-0.502747,0.764888,-0.062083,-0.084937
synthetic_fairness_005_upheld,fairness,synthetic,1.408642,0.059050,-0.308306,0.031759
synthetic_fairness_005_violated,fairness,synthetic,0.683819,-0.603358,-0.178462,-0.053744
synthetic_fairness_006_upheld,fairness,synthetic,1.840274,1.038705,0.182829,0.060337
synthetic_fairness_006_violated,fairness,synthetic,0.418054,-0.523850,-0.075930,-0.162418
synthetic_fairness_007_upheld,fairness,synthetic,0.618933,1.637857,-0.205340,0.016514
synthetic_fairness_007_violated,fairness,synthetic,-1.486159,0.316787,-0.121167,-0.148294
synthetic_fairness_008_upheld,fairness,synthetic,1.761391,1.749863,0.563624,0.049841
synthetic_fairness_008_violated,fairness,synthetic,0.252967,0.238104,0.061923,-0.067404
synthetic_fairness_009_upheld,fairness,synthetic,1.771558,0.704456,0.056949,0.250810
synthetic_fairness_009_violated,fairness,synthetic,-2.542098,0.323159,-0.546015,0.012409
synthetic_fairness_010_upheld,fairness,synthetic,2.815559,1.370940,-0.083888,-0.002788
synthetic_fairness_010_violated,fairness,synthetic,0.701990,-0.381713,-1.258304,-0.076647
synthetic_fairness_011_upheld,fairness,synthetic,0.508074,1.043315,0.400585,0.155839
synthetic_fairness_011_violated,fairness,synthetic,0.762595,-0.672619,-0.244186,-0.110223
synthetic_fairness_012_upheld,fairness,synthetic,2.216597,1.335144,0.662265,-0.101468
synthetic_fairness_012_violated,fairness,synthetic,-0.689143,-0.757270,-0.425973,-0.150394
synthetic_fairness_013_upheld,fairness,synthetic,1.849496,1.716280,-0.007571,0.053618
synthetic_fairness_013_violated,fairness,synthetic,0.402546,-0.908151,-0.390502,-0.008755
synthetic_fairness_014_upheld,fairness,synthetic,2.010281,1.352705,0.239662,-0.160380
synthetic_fairness_014_violated,fairness,synthetic,-1.676585,-0.146043,-0.318873,-0.012912
synthetic_fairness_015_upheld,fairness,synthetic,0.531922,1.606412,-0.227673,0.129190
synthetic_fairness_015_violated,fairness,synthetic,0.343055,0.572012,-0.212508,-0.010449
synthetic_fairness_016_upheld,fairness,synthetic,1.844088,1.451472,-0.352759,0.276824
synthetic_fairness_016_violated,fairness,synthetic,-0.635394,-0.674990,-0.315657,-0.146298
synthetic_fairness_017_upheld,fairness,synthetic,2.177875,1.726474,0.593852,-0.048248
synthetic_fairness_017_violated,fairness,synthetic,-4.696983,2.149568,-0.399017,0.036715
synthetic_fairness_018_upheld,fairness,synthetic,0.689573,2.606235,0.619678,-0.076798
synthetic_fairness_018_violated,fairness,synthetic,0.607993,-0.637637,-0.620485,-0.097571
synthetic_fairness_019_upheld,fairness,synthetic,2.170114,1.283258,-0.399363,0.244354
synthetic_fairness_019_violated,fairness,synthetic,1.958968,-1.262631,-0.586999,0.177728
synthetic_fairness_020_upheld,fairness,synthetic,2.879410,1.964928,1.221766,-0.083719
synthetic_fairness_020_violated,fairness,synthetic,-2.025198,0.036833,-0.203404,0.010071
synthetic_harmlessness_001_upheld,harmlessness,synthetic,0.514038,0.643176,-0.197699,0.123348
synthetic_harmlessness_001_violated,harmlessness,synthetic,-0.467865,0.657653,-0.402971,0.047047
synthetic_harmlessness_002_upheld,harmlessness,synthetic,-1.460898,1.697062,-0.121190,-0.060732
synthetic_harmlessness_002_violated,harmlessness,synthetic,-1.277394,0.475901,-0.819337,-0.097360
synthetic_harmlessness_003_upheld,harmlessness,synthetic,0.238342,0.190094,-0.216822,-0.125040
synthetic_harmlessness_003_violated,harmlessness,synthetic,-1.101401,-0.406558,-0.592129,-0.027335
synthetic_harmlessness_004_upheld,harmlessness,synthetic,-0.053093,-1.104208,-0.168974,0.195293
synthetic_harmlessness_004_violated,harmlessness,synthetic,-0.899171,-2.682761,0.237048,0.031819
synthetic_harmlessness_005_upheld,harmlessness,synthetic,1.171317,-0.019522,-0.389858,0.146816
synthetic_harmlessness_005_violated,harmlessness,synthetic,-2.887522,-1.008887,-0.156413,0.096034
synthetic_harmlessness_006_upheld,harmlessness,synthetic,0.736806,1.074935,0.074036,0.066318
synthetic_harmlessness_006_violated,harmlessness,synthetic,-1.209390,-0.216021,-0.666765,-0.079953
synthetic_harmlessness_007_upheld,harmlessness,synthetic,0.845654,-0.507222,-0.178108,0.120770
synthetic_harmlessness_007_violated,harmlessness,synthetic,-0.895899,-0.598799,-0.534331,-0.058181
synthetic_harmlessness_008_upheld,harmlessness,synthetic,1.089389,-0.055114,-0.140658,0.207664
synthetic_harmlessness_008_violated,harmlessness,synthetic,-0.311818,-2.259625,-0.321980,0.035960
synthetic_harmlessness_009_upheld,harmlessness,synthetic,0.670471,0.361486,0.055522,0.058776
synthetic_harmlessness_009_violated,harmlessness,synthetic,-0.270641,-0.509830,0.140340,-0.074030
synthetic_harmlessness_010_upheld,harmlessness,synthetic,1.602829,0.241758,-0.056625,0.117176
synthetic_harmlessness_010_violated,harmlessness,synthetic,-3.630830,-1.503027,0.611040,0.224963
synthetic_harmlessness_011_upheld,harmlessness,synthetic,-0.819956,1.234344,-0.124883,0.114402
synthetic_harmlessness_011_violated,harmlessness,synthetic,-1.855488,-0.247008,-0.117683,0.057782
synthetic_harmlessness_012_upheld,harmlessness,synthetic,-0.585771,-0.902391,0.246060,0.129671
synthetic_harmlessness_012_violated,harmlessness,synthetic,-2.945048,-3.197220,0.165400,0.119012
synthetic_harmlessness_013_upheld,harmlessness,synthetic,0.040413,-0.091233,-0.196673,0.141310
synthetic_harmlessness_013_violated,harmlessness,synthetic,1.859487,-3.009696,0.099481,0.101125
synthetic_harmlessness_014_upheld,harmlessness,synthetic,0.089026,-0.117548,-0.326626,0.116449
synthetic_harmlessness_014_violated,harmlessness,synthetic,-2.703691,0.300379,-0.440770,0.007743
synthetic_harmlessness_015_upheld,harmlessness,synthetic,1.927849,-1.371609,0.009603,-0.034550
synthetic_harmlessness_015_violated,harmlessness,synthetic,-0.338021,-1.362220,0.352704,-0.091884
synthetic_harmlessness_016_upheld,harmlessness,synthetic,0.123240,0.188655,-0.333634,0.027815
synthetic_harmlessness_016_violated,harmlessness,synthetic,-1.968106,-0.574987,-0.860093,0.068820
synthetic_harmlessness_017_upheld,harmlessness,synthetic,0.977797,-0.337384,-0.161216,0.126295
synthetic_harmlessness_017_violated,harmlessness,synthetic,0.409577,-1.712880,0.621745,-0.010694
synthetic_harmlessness_018_upheld,harmlessness,synthetic,0.314350,0.328663,-0.486859,0.079544
synthetic_harmlessness_018_violated,harmlessness,synthetic,-0.096952,-0.056254,-0.849174,-0.120334
synthetic_harmlessness_019_upheld,harmlessness,synthetic,-0.750259,0.406172,-0.358746,0.116538
synthetic_harmlessness_019_violated,harmlessness,synthetic,0.581726,-1.618040,-1.557870,-0.108705
synthetic_harmlessness_020_upheld,harmlessness,synthetic,-1.816494,1.692643,0.269137,0.263391
synthetic_harmlessness_020_violated,harmlessness,synthetic,-0.260801,0.862170,-0.378866,-0.088117
synthetic_honesty_001_upheld,honesty,synthetic,-0.406980,1.103337,-0.172457,0.051404
synthetic_honesty_001_violated,honesty,synthetic,-3.347632,0.357591,0.644073,0.226012
synthetic_honesty_002_upheld,honesty,synthetic,0.025282,0.646711,-0.147291,-0.134886
synthetic_honesty_002_violated,honesty,synthetic,0.574910,-0.244831,-0.335667,-0.255452
synthetic_honesty_003_upheld,honesty,synthetic,-1.136155,0.507327,0.154613,-0.256912
synthetic_honesty_003_violated,honesty,synthetic,-0.289291,0.434751,-0.105442,-0.321666
synthetic_honesty_004_upheld,honesty,synthetic,0.280760,0.798079,0.289639,-0.003703
synthetic_honesty_004_violated,honesty,synthetic,-3.462481,0.466106,0.301110,0.138853
synthetic_honesty_005_upheld,honesty,synthetic,1.859118,-0.775324,0.611353,-0.299543
synthetic_honesty_005_violated,honesty,synthetic,1.881169,-2.092890,0.085720,0.025072
synthetic_honesty_006_upheld,honesty,synthetic,1.254333,0.967711,0.250469,-0.121700
synthetic_honesty_006_violated,honesty,synthetic,-4.019703,1.324555,-0.178426,-0.172443
synthetic_honesty_007_upheld,honesty,synthetic,0.646972,-0.129630,0.644455,-0.518868
synthetic_honesty_007_violated,honesty,synthetic,2.381297,-2.206159,0.065174,-0.405513
synthetic_honesty_008_upheld,honesty,synthetic,-0.807501,1.677218,-0.076306,-0.225925
synthetic_honesty_008_violated,honesty,synthetic,-0.200455,0.543106,-0.182136,-0.227368
synthetic_honesty_009_upheld,honesty,synthetic,1.933534,0.715954,-0.061275,0.001673
synthetic_honesty_009_violated,honesty,synthetic,1.040444,-0.295055,-0.686005,-0.150594
synthetic_honesty_010_upheld,honesty,synthetic,0.945936,1.149153,0.445272,0.057408
synthetic_honesty_010_violated,honesty,synthetic,-0.101824,-1.230305,0.880810,-0.111656
synthetic_honesty_011_upheld,honesty,synthetic,1.107753,0.300201,0.608864,-0.045680
synthetic_honesty_011_violated,honesty,synthetic,-1.943944,-0.672125,-0.121440,-0.164325
synthetic_honesty_012_upheld,honesty,synthetic,-0.465290,0.476204,0.506914,-0.177007
synthetic_honesty_012_violated,honesty,synthetic,-0.260600,0.012067,0.902804,-0.099568
synthetic_honesty_013_upheld,honesty,synthetic,2.730406,-0.528150,0.055752,-0.085130
synthetic_honesty_013_violated,honesty,synthetic,2.157566,-0.945529,-0.577607,-0.205221
synthetic_honesty_014_upheld,honesty,synthetic,-1.927199,1.404594,0.837841,-0.128055
synthetic_honesty_014_violated,honesty,synthetic,-0.821052,0.963459,0.170972,-0.166020
synthetic_honesty_015_upheld,honesty,synthetic,1.780458,0.653196,-0.161861,-0.121325
synthetic_honesty_015_violated,honesty,synthetic,-0.355517,-0.704879,-0.437044,-0.043524
synthetic_honesty_016_upheld,honesty,synthetic,-1.099357,0.788112,-0.031131,-0.269560
synthetic_honesty_016_violated,honesty,synthetic,-0.365353,-0.545461,-0.485761,-0.235486
synthetic_honesty_017_upheld,honesty,synthetic,-0.220205,1.632060,0.326683,-0.101669
synthetic_honesty_017_violated,honesty,synthetic,-1.640067,-0.406014,-0.496890,-0.000134
synthetic_honesty_018_upheld,honesty,synthetic,-0.008371,0.062431,0.240590,-0.238427
synthetic_honesty_018_violated,honesty,synthetic,0.507235,-0.346325,-0.120520,-0.183299
synthetic_honesty_019_upheld,honesty,synthetic,0.119907,0.010151,1.390462,-0.214806
synthetic_honesty_019_violated,honesty,synthetic,-0.867572,-0.958759,0.806209,-0.198085
synthetic_honesty_020_upheld,honesty,synthetic,0.915987,0.031326,-0.239948,0.085693
synthetic_honesty_020_violated,honesty,synthetic,1.211431,-1.554065,-0.233329,-0.097794
