item_id,primary_trait,source_split,PC1,PC2,PC3,PC4
synthetic_compassion_019_violated,compassion,synthetic,0.360487,-0.382777,0.197714,0.007816
synthetic_compassion_020_upheld,compassion,synthetic,-0.986706,0.019436,-0.419424,-0.202323
synthetic_compassion_020_violated,compassion,synthetic,-3.517923,0.806075,0.126566,-0.140464
synthetic_fairness_001_upheld,fairness,synthetic,2.932582,-1.805082,0.105362,0.039682
synthetic_fairness_001_violated,fairness,synthetic,-0.804532,-0.701171,0.286163,0.079101
synthetic_fairness_002_upheld,fairness,synthetic,2.626323,-1.679911,0.209213,0.007740
synthetic_fairness_002_violated,fairness,synthetic,1.182351,0.786350,-0.142896,-0.122997
synthetic_fairness_003_upheld,fairness,synthetic,-0.231749,-1.526024,0.165550,0.106517
synthetic_fairness_003_violated,fairness,synthetic,0.542524,0.569750,0.017265,0.030228
synthetic_fairness_004_upheld,fairness,synthetic,-0.456068,-1.123479,0.065136,0.069308
synthetic_fairness_004_violated,fairness,synthetic,-2.488617,-0.051029,0.057436,0.083718
synthetic_fairness_005_upheld,fairness,synthetic,1.920383,-0.641626,0.068851,-0.093480
synthetic_fairness_005_violated,fairness,synthetic,1.846603,0.089458,0.144584,-0.003226
synthetic_fairness_006_upheld,fairness,synthetic,-1.222421,-1.032586,-0.236079,0.041618
synthetic_fairness_006_violated,fairness,synthetic,-0.000137,0.783973,-0.098827,-0.035915
synthetic_fairness_007_upheld,fairness,synthetic,-3.117822,-1.187337,-0.080191,-0.033389
synthetic_fairness_007_violated,fairness,synthetic,-0.890129,0.632336,0.049025,-0.010444
synthetic_fairness_008_upheld,fairness,synthetic,0.359681,-1.699603,0.099228,0.260454
synthetic_fairness_008_violated,fairness,synthetic,-1.437437,-0.108349,0.053412,0.059414
synthetic_fairness_009_upheld,fairness,synthetic,2.674930,-0.957129,-0.009939,0.135116
synthetic_fairness_009_violated,fairness,synthetic,-2.629792,0.300206,0.097204,-0.052450
synthetic_fairness_010_upheld,fairness,synthetic,1.192562,-1.516199,0.284648,0.039357
synthetic_fairness_010_violated,fairness,synthetic,0.601375,0.649433,0.247333,-0.062527
synthetic_fairness_011_upheld,fairness,synthetic,-1.444489,-1.515561,0.048691,0.113226
synthetic_fairness_011_violated,fairness,synthetic,0.354897,0.087176,0.095418,-0.036738
synthetic_fairness_012_upheld,fairness,synthetic,1.881902,-0.464306,0.171561,0.165683
synthetic_fairness_012_violated,fairness,synthetic,-1.189834,0.987345,0.028444,-0.141218
synthetic_fairness_013_upheld,fairness,synthetic,1.393789,-1.415945,0.275902,0.064589
synthetic_fairness_013_violated,fairness,synthetic,0.561107,0.254899,0.202900,0.085362
synthetic_fairness_014_upheld,fairness,synthetic,-0.556169,-1.031199,0.165783,0.202949
synthetic_fairness_014_violated,fairness,synthetic,-1.306134,0.267654,-0.062560,0.103503
synthetic_fairness_015_upheld,fairness,synthetic,1.390413,-0.752886,0.006435,-0.073077
synthetic_fairness_015_violated,fairness,synthetic,1.268677,-0.126305,0.108183,-0.047454
synthetic_fairness_016_upheld,fairness,synthetic,0.089488,-1.879380,0.023244,-0.062387
synthetic_fairness_016_violated,fairness,synthetic,-1.186526,0.499311,0.217189,-0.058746
synthetic_fairness_017_upheld,fairness,synthetic,0.743568,-0.701320,0.096532,0.201584
synthetic_fairness_017_violated,fairness,synthetic,-2.475478,0.564621,0.122934,0.167191
synthetic_fairness_018_upheld,fairness,synthetic,0.772538,-0.948195,-0.084029,0.115315
synthetic_fairness_018_violated,fairness,synthetic,2.086566,0.234077,0.081150,-0.206020
synthetic_fairness_019_upheld,fairness,synthetic,1.426583,-1.725309,0.045672,-0.043401
synthetic_fairness_019_violated,fairness,synthetic,1.577801,-0.330119,0.090916,-0.099455
synthetic_fairness_020_upheld,fairness,synthetic,1.872777,-1.233450,-0.089369,0.367191
synthetic_fairness_020_violated,fairness,synthetic,0.540057,0.703728,-0.196426,0.104029
synthetic_harmlessness_001_upheld,harmlessness,synthetic,-0.863898,-0.489500,-0.139028,-0.146655
synthetic_harmlessness_001_violated,harmlessness,synthetic,-0.111866,-0.321253,0.401454,0.028400
synthetic_harmlessness_002_upheld,harmlessness,synthetic,-0.711387,-0.057660,0.111016,0.022097
synthetic_harmlessness_002_violated,harmlessness,synthetic,1.463147,0.548704,0.433352,-0.124889
synthetic_harmlessness_003_upheld,harmlessness,synthetic,-0.294641,0.081542,0.283318,-0.077462
synthetic_harmlessness_003_violated,harmlessness,synthetic,0.583901,0.271314,0.271293,-0.039519
synthetic_harmlessness_004_upheld,harmlessness,synthetic,-1.609656,-0.106335,-0.429442,-0.197226
synthetic_harmlessness_004_violated,harmlessness,synthetic,-0.096836,1.132923,-0.521369,0.022850
synthetic_harmlessness_005_upheld,harmlessness,synthetic,0.525667,-0.676577,-0.228283,-0.283212
synthetic_harmlessness_005_violated,harmlessness,synthetic,-0.939525,1.209069,0.207017,-0.074171
synthetic_harmlessness_006_upheld,harmlessness,synthetic,-0.142501,-0.441706,0.093268,-0.039414
synthetic_harmlessness_006_violated,harmlessness,synthetic,-1.007203,0.197054,0.287277,-0.031014
synthetic_harmlessness_007_upheld,harmlessness,synthetic,1.604678,-0.262575,-0.185120,-0.172945
synthetic_harmlessness_007_violated,harmlessness,synthetic,-1.582394,0.193534,0.142517,-0.033211
synthetic_harmlessness_008_upheld,harmlessness,synthetic,1.145842,-0.669271,-0.389838,-0.113101
synthetic_harmlessness_008_violated,harmlessness,synthetic,0.904609,0.629284,-0.244161,-0.111006
synthetic_harmlessness_009_upheld,harmlessness,synthetic,-2.281148,-0.381576,-0.241854,-0.100461
synthetic_harmlessness_009_violated,harmlessness,synthetic,-0.610073,0.760850,-0.101773,-0.017652
synthetic_harmlessness_010_upheld,harmlessness,synthetic,1.867608,-0.376616,-0.271980,-0.193158
synthetic_harmlessness_010_violated,harmlessness,synthetic,0.705521,1.246879,-0.351019,0.132851
synthetic_harmlessness_011_upheld,harmlessness,synthetic,-3.017842,-0.734646,-0.117544,-0.080369
synthetic_harmlessness_011_violated,harmlessness,synthetic,-0.884147,0.418772,0.040629,-0.025171
synthetic_harmlessness_012_upheld,harmlessness,synthetic,-2.587378,0.320142,-0.375791,-0.090441
synthetic_harmlessness_012_violated,harmlessness,synthetic,-0.265987,2.067049,-0.528668,-0.116037
synthetic_harmlessness_013_upheld,harmlessness,synthetic,-0.034662,-0.541900,-0.140252,-0.139742
synthetic_harmlessness_013_violated,harmlessness,synthetic,4.021035,0.391360,0.141784,-0.111118
synthetic_harmlessness_014_upheld,harmlessness,synthetic,-2.150004,-0.244966,-0.312366,-0.190397
synthetic_harmlessness_014_violated,harmlessness,synthetic,-1.217009,0.239038,0.077368,-0.036634
synthetic_harmlessness_015_upheld,harmlessness,synthetic,0.047626,0.110317,-0.072634,-0.157826
synthetic_harmlessness_015_violated,harmlessness,synthetic,-0.406013,0.781188,0.018601,-0.011623
synthetic_harmlessness_016_upheld,harmlessness,synthetic,-3.064115,-0.317561,-0.087835,-0.189703
synthetic_harmlessness_016_violated,harmlessness,synthetic,-1.643460,0.512288,0.195152,-0.031630
synthetic_harmlessness_017_upheld,harmlessness,synthetic,-0.585714,-0.216190,-0.050606,-0.133528
synthetic_harmlessness_017_violated,harmlessness,synthetic,0.634448,0.569751,0.024452,0.003385
synthetic_harmlessness_018_upheld,harmlessness,synthetic,-1.966900,-0.732002,-0.071148,-0.204142
synthetic_harmlessness_018_violated,harmlessness,synthetic,-1.089609,-0.020796,0.273244,-0.148314
synthetic_harmlessness_019_upheld,harmlessness,synthetic,-3.467864,-0.524608,-0.059959,-0.236761
synthetic_harmlessness_019_violated,harmlessness,synthetic,0.716815,0.586453,0.437136,-0.489560
synthetic_harmlessness_020_upheld,harmlessness,synthetic,-2.322447,-0.517767,-0.376267,0.019369
synthetic_harmlessness_020_violated,harmlessness,synthetic,0.490426,0.187897,0.165400,-0.104611
synthetic_honesty_001_upheld,honesty,synthetic,-0.187426,-0.535645,-0.003713,0.060483
synthetic_honesty_001_violated,honesty,synthetic,-0.166685,0.009185,-0.018158,0.209707
synthetic_honesty_002_upheld,honesty,synthetic,1.018631,-0.107333,0.272630,0.011062
synthetic_honesty_002_violated,honesty,synthetic,1.548127,1.041441,0.243856,0.049702
synthetic_honesty_003_upheld,honesty,synthetic,-1.582095,0.702604,0.272938,0.106567
synthetic_honesty_003_violated,honesty,synthetic,0.973424,0.836108,0.323413,0.058217
synthetic_honesty_004_upheld,honesty,synthetic,1.072088,-0.604700,0.077530,0.255215
synthetic_honesty_004_violated,honesty,synthetic,-0.597120,0.008375,0.239793,0.133080
synthetic_honesty_005_upheld,honesty,synthetic,5.012190,1.294565,-0.362397,0.086343
synthetic_honesty_005_violated,honesty,synthetic,5.668650,0.346594,-0.400209,-0.013909
synthetic_honesty_006_upheld,honesty,synthetic,2.396443,-0.339939,0.214660,0.164168
synthetic_honesty_006_violated,honesty,synthetic,-3.918138,0.622253,-0.026356,0.123967
synthetic_honesty_007_upheld,honesty,synthetic,2.713904,1.868682,0.227703,0.065899
synthetic_honesty_007_violated,honesty,synthetic,1.414066,2.231343,-0.090847,-0.037935
synthetic_honesty_008_upheld,honesty,synthetic,-0.565192,0.464276,0.318925,0.004933
synthetic_honesty_008_violated,honesty,synthetic,1.308823,0.617082,0.288410,-0.010577
synthetic_honesty_009_upheld,honesty,synthetic,1.380703,-0.747717,0.066627,-0.119701
synthetic_honesty_009_violated,honesty,synthetic,1.706783,0.232141,0.427407,-0.057850
synthetic_honesty_010_upheld,honesty,synthetic,1.678181,-0.542927,-0.051677,0.071053
synthetic_honesty_010_violated,honesty,synthetic,-0.454904,0.949652,-0.106089,0.103634
synthetic_honesty_011_upheld,honesty,synthetic,1.763150,0.038454,-0.184559,0.078754
synthetic_honesty_011_violated,honesty,synthetic,0.375086,1.012106,0.232167,-0.124794
synthetic_honesty_012_upheld,honesty,synthetic,1.918441,0.535111,0.047301,0.175072
synthetic_honesty_012_violated,honesty,synthetic,1.528831,0.727888,-0.152191,0.209924
synthetic_honesty_013_upheld,honesty,synthetic,1.068827,-0.204501,0.028033,0.018978
synthetic_honesty_013_violated,honesty,synthetic,3.677580,0.933532,0.206843,-0.228430
synthetic_honesty_014_upheld,honesty,synthetic,-0.180831,0.160403,0.024450,0.248333
synthetic_honesty_014_violated,honesty,synthetic,2.014756,0.585430,0.270960,0.016469
synthetic_honesty_015_upheld,honesty,synthetic,-0.385225,-0.357458,0.249007,0.029288
synthetic_honesty_015_violated,honesty,synthetic,-2.770687,0.299248,-0.160270,0.088269
synthetic_honesty_016_upheld,honesty,synthetic,-0.019458,0.965870,0.308063,0.145503
synthetic_honesty_016_violated,honesty,synthetic,0.621892,1.219825,0.231974,0.069465
synthetic_honesty_017_upheld,honesty,synthetic,1.058192,-0.177987,0.346696,0.138575
synthetic_honesty_017_violated,honesty,synthetic,-2.143192,0.385901,0.264306,0.130432
synthetic_honesty_018_upheld,honesty,synthetic,-0.400420,0.800357,-0.098070,0.105377
synthetic_honesty_018_violated,honesty,synthetic,1.941041,0.608976,0.105351,-0.001632
synthetic_honesty_019_upheld,honesty,synthetic,1.657965,0.834203,-0.136981,0.268276
synthetic_honesty_019_violated,honesty,synthetic,0.232937,1.090260,0.114734,0.090512
synthetic_honesty_020_upheld,honesty,synthetic,-0.310328,-0.632237,0.077031,-0.152500
synthetic_honesty_020_violated,honesty,synthetic,1.896504,0.589609,0.031803,-0.089152
