item_id,source_split,primary_trait,projected_trait,layer,projection,projection_preprocessing,vector_path,activation_path
commonsense_test_000032,commonsense,harmlessness,fairness,47,-26679.1953125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000032_layer47.npy
commonsense_test_000032,commonsense,harmlessness,compassion,47,-37308.41796875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000032_layer47.npy
commonsense_test_000211,commonsense,harmlessness,honesty,32,-20546.71875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer32.npy
commonsense_test_000211,commonsense,harmlessness,harmlessness,32,25291.88671875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer32.npy
commonsense_test_000211,commonsense,harmlessness,fairness,32,-21863.96875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer32.npy
commonsense_test_000211,commonsense,harmlessness,compassion,32,-18889.98046875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer32.npy
commonsense_test_000211,commonsense,harmlessness,honesty,40,-58654.34375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer40.npy
commonsense_test_000211,commonsense,harmlessness,harmlessness,40,-1052.758056640625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer40.npy
commonsense_test_000211,commonsense,harmlessness,fairness,40,-42476.91796875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer40.npy
commonsense_test_000211,commonsense,harmlessness,compassion,40,-3832.7373046875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer40.npy
commonsense_test_000211,commonsense,harmlessness,honesty,47,-58372.70703125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer47.npy
commonsense_test_000211,commonsense,harmlessness,harmlessness,47,-72351.6171875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer47.npy
commonsense_test_000211,commonsense,harmlessness,fairness,47,-25138.775390625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer47.npy
commonsense_test_000211,commonsense,harmlessness,compassion,47,-38899.02734375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000211_layer47.npy
commonsense_test_000229,commonsense,honesty,honesty,32,-20184.427734375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer32.npy
commonsense_test_000229,commonsense,honesty,harmlessness,32,25136.435546875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer32.npy
commonsense_test_000229,commonsense,honesty,fairness,32,-21695.248046875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer32.npy
commonsense_test_000229,commonsense,honesty,compassion,32,-18348.501953125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer32.npy
commonsense_test_000229,commonsense,honesty,honesty,40,-55758.74609375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer40.npy
commonsense_test_000229,commonsense,honesty,harmlessness,40,-647.6260986328125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer40.npy
commonsense_test_000229,commonsense,honesty,fairness,40,-40511.29296875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer40.npy
commonsense_test_000229,commonsense,honesty,compassion,40,-3402.6650390625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer40.npy
commonsense_test_000229,commonsense,honesty,honesty,47,-58309.609375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer47.npy
commonsense_test_000229,commonsense,honesty,harmlessness,47,-71940.0703125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer47.npy
commonsense_test_000229,commonsense,honesty,fairness,47,-25592.669921875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer47.npy
commonsense_test_000229,commonsense,honesty,compassion,47,-38364.109375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000229_layer47.npy
commonsense_test_000270,commonsense,harmlessness,honesty,32,-21022.72265625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer32.npy
commonsense_test_000270,commonsense,harmlessness,harmlessness,32,26626.384765625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer32.npy
commonsense_test_000270,commonsense,harmlessness,fairness,32,-22752.455078125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer32.npy
commonsense_test_000270,commonsense,harmlessness,compassion,32,-18796.1640625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer32.npy
commonsense_test_000270,commonsense,harmlessness,honesty,40,-58917.44921875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer40.npy
commonsense_test_000270,commonsense,harmlessness,harmlessness,40,1051.186279296875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer40.npy
commonsense_test_000270,commonsense,harmlessness,fairness,40,-43032.67578125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer40.npy
commonsense_test_000270,commonsense,harmlessness,compassion,40,-3422.290771484375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer40.npy
commonsense_test_000270,commonsense,harmlessness,honesty,47,-57917.12109375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer47.npy
commonsense_test_000270,commonsense,harmlessness,harmlessness,47,-70684.6328125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer47.npy
commonsense_test_000270,commonsense,harmlessness,fairness,47,-26204.904296875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer47.npy
commonsense_test_000270,commonsense,harmlessness,compassion,47,-38584.12890625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000270_layer47.npy
commonsense_test_000291,commonsense,harmlessness,honesty,32,-21435.287109375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer32.npy
commonsense_test_000291,commonsense,harmlessness,harmlessness,32,27683.533203125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer32.npy
commonsense_test_000291,commonsense,harmlessness,fairness,32,-23569.205078125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer32.npy
commonsense_test_000291,commonsense,harmlessness,compassion,32,-19125.912109375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer32.npy
commonsense_test_000291,commonsense,harmlessness,honesty,40,-61672.0,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer40.npy
commonsense_test_000291,commonsense,harmlessness,harmlessness,40,806.91845703125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer40.npy
commonsense_test_000291,commonsense,harmlessness,fairness,40,-45489.20703125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer40.npy
commonsense_test_000291,commonsense,harmlessness,compassion,40,-2886.775634765625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer40.npy
commonsense_test_000291,commonsense,harmlessness,honesty,47,-63533.87109375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer47.npy
commonsense_test_000291,commonsense,harmlessness,harmlessness,47,-77689.140625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer47.npy
commonsense_test_000291,commonsense,harmlessness,fairness,47,-28370.83984375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer47.npy
commonsense_test_000291,commonsense,harmlessness,compassion,47,-41295.89453125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000291_layer47.npy
commonsense_test_000321,commonsense,harmlessness,honesty,32,-20539.05078125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer32.npy
commonsense_test_000321,commonsense,harmlessness,harmlessness,32,26105.986328125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer32.npy
commonsense_test_000321,commonsense,harmlessness,fairness,32,-22338.818359375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer32.npy
commonsense_test_000321,commonsense,harmlessness,compassion,32,-18679.150390625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer32.npy
commonsense_test_000321,commonsense,harmlessness,honesty,40,-57666.421875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer40.npy
commonsense_test_000321,commonsense,harmlessness,harmlessness,40,459.7999267578125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer40.npy
commonsense_test_000321,commonsense,harmlessness,fairness,40,-42411.1171875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer40.npy
commonsense_test_000321,commonsense,harmlessness,compassion,40,-2894.010986328125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer40.npy
commonsense_test_000321,commonsense,harmlessness,honesty,47,-57767.83984375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer47.npy
commonsense_test_000321,commonsense,harmlessness,harmlessness,47,-71584.5078125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer47.npy
commonsense_test_000321,commonsense,harmlessness,fairness,47,-26026.0234375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer47.npy
commonsense_test_000321,commonsense,harmlessness,compassion,47,-38285.9765625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000321_layer47.npy
commonsense_test_000322,commonsense,harmlessness,honesty,32,-21697.263671875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer32.npy
commonsense_test_000322,commonsense,harmlessness,harmlessness,32,26344.25390625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer32.npy
commonsense_test_000322,commonsense,harmlessness,fairness,32,-22425.658203125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer32.npy
commonsense_test_000322,commonsense,harmlessness,compassion,32,-18829.328125,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer32.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer32.npy
commonsense_test_000322,commonsense,harmlessness,honesty,40,-56905.94921875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer40.npy
commonsense_test_000322,commonsense,harmlessness,harmlessness,40,50.494384765625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer40.npy
commonsense_test_000322,commonsense,harmlessness,fairness,40,-41013.76171875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer40.npy
commonsense_test_000322,commonsense,harmlessness,compassion,40,-3049.92431640625,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/compassion_layer40.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer40.npy
commonsense_test_000322,commonsense,harmlessness,honesty,47,-59152.8046875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/honesty_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer47.npy
commonsense_test_000322,commonsense,harmlessness,harmlessness,47,-71798.484375,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/harmlessness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer47.npy
commonsense_test_000322,commonsense,harmlessness,fairness,47,-25284.85546875,raw,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/vector_construction/persona_vectors/fairness_layer47.npy,/Users/manouchehrrimer/Desktop/BlueDot_Perona_Vector_Project/outputs/ethics_projection/activations/commonsense_test_000322_layer47.npy
